country,region,year,planeDeaths
Luxembourg,Europe,2001,0
"Macedonia, FYR",Europe,2001,0
Madagascar,Africa,2001,0
Malaysia,Asia,2001,0
Maldives,Asia,2001,0
Mali,Africa,2001,0
Mauritania,Africa,2001,0
Mauritius,Africa,2001,0
Mexico,Americas,2001,19
Mongolia,Asia,2001,10
Morocco,Africa,2001,0
Mozambique,Africa,2001,0
Myanmar,Asia,2001,16
Nepal,Asia,2001,0
Netherlands,Europe,2001,0
New Zealand,Asia,2001,0
Nicaragua,Americas,2001,0
Niger,Africa,2001,0
Nigeria,Africa,2001,0
North Korea,Asia,2001,0
Norway,Europe,2001,0
Pakistan,Asia,2001,0
Panama,Americas,2001,0
Papua New Guinea,Asia,2001,0
Paraguay,Americas,2001,0
Peru,Americas,2001,0
Philippines,Asia,2001,0
Poland,Europe,2001,0
Portugal,Europe,2001,0
Romania,Europe,2001,0
Russia,Europe,2001,289
Saudi Arabia,Asia,2001,0
Senegal,Africa,2001,0
Sierra Leone,Africa,2001,0
Somalia,Africa,2001,0
South Africa,Africa,2001,0
South Korea,Asia,2001,0
Spain,Europe,2001,0
Sri Lanka,Asia,2001,0
Sudan,Africa,2001,15
Suriname,Americas,2001,10
Sweden,Europe,2001,0
Switzerland,Europe,2001,24
Tajikistan,Asia,2001,0
Tanzania,Africa,2001,0
Thailand,Asia,2001,0
Tunisia,Africa,2001,0
Turkey,Europe,2001,34
Ukraine,Europe,2001,0
United Arab Emirates,Asia,2001,0
United Kingdom,Europe,2001,0
United States,Americas,2001,314
Uruguay,Americas,2001,0
Uzbekistan,Asia,2001,0
Venezuela,Americas,2001,37
Vietnam,Asia,2001,16
Yemen,Asia,2001,0
Zambia,Africa,2001,0
Afghanistan,Asia,2002,0
Algeria,Africa,2002,0
Angola,Africa,2002,50
Argentina,Americas,2002,0
Armenia,Europe,2002,0
Australia,Asia,2002,0
Austria,Europe,2002,0
Azerbaijan,Europe,2002,0
Bahrain,Asia,2002,0
Belgium,Europe,2002,0
Benin,Africa,2002,0
Bolivia,Americas,2002,0
Bosnia and Herzegovina,Europe,2002,0
Brazil,Americas,2002,23
Bulgaria,Europe,2002,0
Cambodia,Asia,2002,0
Cameroon,Africa,2002,0
Canada,Americas,2002,0
Cape Verde,Africa,2002,0
Central African Republic,Africa,2002,23
Chile,Americas,2002,0
China,Asia,2002,112
Colombia,Americas,2002,92
Comoros,Africa,2002,0
"Congo, Dem. Rep.",Africa,2002,0
"Congo, Rep.",Africa,2002,0
Costa Rica,Americas,2002,0
Cote d'Ivoire,Africa,2002,0
Croatia,Europe,2002,0
Cuba,Americas,2002,16
Denmark,Europe,2002,0
Dominica,Americas,2002,0
Dominican Republic,Americas,2002,0
Ecuador,Americas,2002,26
Egypt,Africa,2002,0
El Salvador,Americas,2002,0
Equatorial Guinea,Africa,2002,0
Ethiopia,Africa,2002,0
Fiji,Asia,2002,0
France,Europe,2002,0
Gabon,Africa,2002,0
Georgia,Europe,2002,0
Germany,Europe,2002,71
Greece,Europe,2002,0
Guatemala,Americas,2002,0
Haiti,Americas,2002,0
Honduras,Americas,2002,0
Hungary,Europe,2002,0
India,Asia,2002,15
Indonesia,Asia,2002,9
Iran,Asia,2002,162
Iraq,Asia,2002,0
Ireland,Europe,2002,0
Israel,Asia,2002,0
Italy,Europe,2002,0
Japan,Asia,2002,0
Jordan,Asia,2002,0
Kazakhstan,Asia,2002,0
Kenya,Africa,2002,0
Kyrgyz Republic,Asia,2002,0
Lao,Asia,2002,0
Libya,Africa,2002,0
Luxembourg,Europe,2002,20
"Macedonia, FYR",Europe,2002,0
Madagascar,Africa,2002,0
Malaysia,Asia,2002,0
Maldives,Asia,2002,0
Mali,Africa,2002,0
Mauritania,Africa,2002,0
Mauritius,Africa,2002,0
Mexico,Americas,2002,0
Mongolia,Asia,2002,0
Morocco,Africa,2002,0
Mozambique,Africa,2002,0
Myanmar,Asia,2002,0
Nepal,Asia,2002,18
Netherlands,Europe,2002,0
New Zealand,Asia,2002,0
Nicaragua,Americas,2002,0
Niger,Africa,2002,0
Nigeria,Africa,2002,149
North Korea,Asia,2002,0
Norway,Europe,2002,0
Pakistan,Asia,2002,0
Panama,Americas,2002,0
Papua New Guinea,Asia,2002,0
Paraguay,Americas,2002,0
Peru,Americas,2002,0
Philippines,Asia,2002,29
Poland,Europe,2002,0
Portugal,Europe,2002,0
Romania,Europe,2002,0
Russia,Europe,2002,90
Saudi Arabia,Asia,2002,0
Senegal,Africa,2002,0
Sierra Leone,Africa,2002,0
Somalia,Africa,2002,0
South Africa,Africa,2002,0
South Korea,Asia,2002,129
Spain,Europe,2002,0
Sri Lanka,Asia,2002,0
Sudan,Africa,2002,0
Suriname,Americas,2002,0
Sweden,Europe,2002,0
Switzerland,Europe,2002,0
Tajikistan,Asia,2002,0
Tanzania,Africa,2002,0
Thailand,Asia,2002,0
Tunisia,Africa,2002,27
Turkey,Europe,2002,0
Ukraine,Europe,2002,83
United Arab Emirates,Asia,2002,0
United Kingdom,Europe,2002,11
United States,Americas,2002,0
Uruguay,Americas,2002,0
Uzbekistan,Asia,2002,0
Venezuela,Americas,2002,0
Vietnam,Asia,2002,0
Yemen,Asia,2002,0
Zambia,Africa,2002,0
Afghanistan,Asia,2003,0
Algeria,Africa,2003,119
Angola,Africa,2003,0
Argentina,Americas,2003,0
Armenia,Europe,2003,0
Australia,Asia,2003,0
Austria,Europe,2003,0
Azerbaijan,Europe,2003,0
Bahrain,Asia,2003,0
Belgium,Europe,2003,0
Benin,Africa,2003,139
Bolivia,Americas,2003,0
Bosnia and Herzegovina,Europe,2003,0
Brazil,Americas,2003,21
Bulgaria,Europe,2003,0
Cambodia,Asia,2003,0
Cameroon,Africa,2003,0
Canada,Americas,2003,0
Cape Verde,Africa,2003,0
Central African Republic,Africa,2003,0
Chile,Americas,2003,0
China,Asia,2003,0
Colombia,Americas,2003,0
Comoros,Africa,2003,0
"Congo, Dem. Rep.",Africa,2003,173
"Congo, Rep.",Africa,2003,0
Costa Rica,Americas,2003,0
Cote d'Ivoire,Africa,2003,0
Croatia,Europe,2003,0
Cuba,Americas,2003,0
Denmark,Europe,2003,0
Dominica,Americas,2003,0
Dominican Republic,Americas,2003,0
Ecuador,Americas,2003,0
Egypt,Africa,2003,0
El Salvador,Americas,2003,0
Equatorial Guinea,Africa,2003,0
Ethiopia,Africa,2003,0
Fiji,Asia,2003,0
France,Europe,2003,0
Gabon,Africa,2003,0
Georgia,Europe,2003,0
Germany,Europe,2003,0
Greece,Europe,2003,0
Guatemala,Americas,2003,0
Haiti,Americas,2003,21
Honduras,Americas,2003,0
Hungary,Europe,2003,0
India,Asia,2003,27
Indonesia,Asia,2003,0
Iran,Asia,2003,275
Iraq,Asia,2003,0
Ireland,Europe,2003,0
Israel,Asia,2003,0
Italy,Europe,2003,0
Japan,Asia,2003,0
Jordan,Asia,2003,0
Kazakhstan,Asia,2003,0
Kenya,Africa,2003,14
Kyrgyz Republic,Asia,2003,0
Lao,Asia,2003,0
Libya,Africa,2003,0
Luxembourg,Europe,2003,0
"Macedonia, FYR",Europe,2003,0
Madagascar,Africa,2003,0
Malaysia,Asia,2003,0
Maldives,Asia,2003,0
Mali,Africa,2003,0
Mauritania,Africa,2003,0
Mauritius,Africa,2003,0
Mexico,Americas,2003,0
Mongolia,Asia,2003,0
Morocco,Africa,2003,0
Mozambique,Africa,2003,0
Myanmar,Asia,2003,0
Nepal,Asia,2003,0
Netherlands,Europe,2003,0
New Zealand,Asia,2003,0
Nicaragua,Americas,2003,0
Niger,Africa,2003,0
Nigeria,Africa,2003,0
North Korea,Asia,2003,0
Norway,Europe,2003,0
Pakistan,Asia,2003,13
Panama,Americas,2003,0
Papua New Guinea,Asia,2003,0
Paraguay,Americas,2003,0
Peru,Americas,2003,46
Philippines,Asia,2003,0
Poland,Europe,2003,0
Portugal,Europe,2003,10
Romania,Europe,2003,0
Russia,Europe,2003,43
Saudi Arabia,Asia,2003,0
Senegal,Africa,2003,0
Sierra Leone,Africa,2003,0
Somalia,Africa,2003,0
South Africa,Africa,2003,0
South Korea,Asia,2003,0
Spain,Europe,2003,0
Sri Lanka,Asia,2003,0
Sudan,Africa,2003,148
Suriname,Americas,2003,0
Sweden,Europe,2003,0
Switzerland,Europe,2003,0
Tajikistan,Asia,2003,0
Tanzania,Africa,2003,0
Thailand,Asia,2003,0
Tunisia,Africa,2003,0
Turkey,Europe,2003,149
Ukraine,Europe,2003,0
United Arab Emirates,Asia,2003,0
United Kingdom,Europe,2003,0
United States,Americas,2003,32
Uruguay,Americas,2003,0
Uzbekistan,Asia,2003,0
Venezuela,Americas,2003,0
Vietnam,Asia,2003,0
Yemen,Asia,2003,0
Zambia,Africa,2003,0
Afghanistan,Asia,2004,0
Algeria,Africa,2004,0
Angola,Africa,2004,0
Argentina,Americas,2004,0
Armenia,Europe,2004,0
Australia,Asia,2004,0
Austria,Europe,2004,0
Azerbaijan,Europe,2004,0
Bahrain,Asia,2004,0
Belgium,Europe,2004,0
Benin,Africa,2004,0
Bolivia,Americas,2004,0
Bosnia and Herzegovina,Europe,2004,0
Brazil,Americas,2004,33
Bulgaria,Europe,2004,0
Cambodia,Asia,2004,0
Cameroon,Africa,2004,0
Canada,Americas,2004,10
Cape Verde,Africa,2004,0
Central African Republic,Africa,2004,0
Chile,Americas,2004,0
China,Asia,2004,55
Colombia,Americas,2004,0
Comoros,Africa,2004,0
"Congo, Dem. Rep.",Africa,2004,0
"Congo, Rep.",Africa,2004,0
Costa Rica,Americas,2004,0
Cote d'Ivoire,Africa,2004,0
Croatia,Europe,2004,0
Cuba,Americas,2004,0
Denmark,Europe,2004,0
Dominica,Americas,2004,0
Dominican Republic,Americas,2004,0
Ecuador,Americas,2004,0
Egypt,Africa,2004,148
El Salvador,Americas,2004,0
Equatorial Guinea,Africa,2004,0
Ethiopia,Africa,2004,0
Fiji,Asia,2004,0
France,Europe,2004,0
Gabon,Africa,2004,19
Georgia,Europe,2004,0
Germany,Europe,2004,0
Greece,Europe,2004,17
Guatemala,Americas,2004,0
Haiti,Americas,2004,0
Honduras,Americas,2004,0
Hungary,Europe,2004,0
India,Asia,2004,0
Indonesia,Asia,2004,39
Iran,Asia,2004,0
Iraq,Asia,2004,0
Ireland,Europe,2004,0
Israel,Asia,2004,0
Italy,Europe,2004,0
Japan,Asia,2004,0
Jordan,Asia,2004,0
Kazakhstan,Asia,2004,0
Kenya,Africa,2004,0
Kyrgyz Republic,Asia,2004,0
Lao,Asia,2004,0
Libya,Africa,2004,0
Luxembourg,Europe,2004,0
"Macedonia, FYR",Europe,2004,0
Madagascar,Africa,2004,0
Malaysia,Asia,2004,0
Maldives,Asia,2004,0
Mali,Africa,2004,0
Mauritania,Africa,2004,0
Mauritius,Africa,2004,0
Mexico,Americas,2004,0
Mongolia,Asia,2004,0
Morocco,Africa,2004,0
Mozambique,Africa,2004,0
Myanmar,Asia,2004,0
Nepal,Asia,2004,0
Netherlands,Europe,2004,0
New Zealand,Asia,2004,0
Nicaragua,Americas,2004,0
Niger,Africa,2004,0
Nigeria,Africa,2004,0
North Korea,Asia,2004,0
Norway,Europe,2004,0
Pakistan,Asia,2004,13
Panama,Americas,2004,0
Papua New Guinea,Asia,2004,0
Paraguay,Americas,2004,0
Peru,Americas,2004,0
Philippines,Asia,2004,0
Poland,Europe,2004,0
Portugal,Europe,2004,0
Romania,Europe,2004,0
Russia,Europe,2004,105
Saudi Arabia,Asia,2004,0
Senegal,Africa,2004,0
Sierra Leone,Africa,2004,24
Somalia,Africa,2004,0
South Africa,Africa,2004,0
South Korea,Asia,2004,0
Spain,Europe,2004,0
Sri Lanka,Asia,2004,0
Sudan,Africa,2004,14
Suriname,Americas,2004,0
Sweden,Europe,2004,0
Switzerland,Europe,2004,0
Tajikistan,Asia,2004,0
Tanzania,Africa,2004,0
Thailand,Asia,2004,0
Tunisia,Africa,2004,0
Turkey,Europe,2004,0
Ukraine,Europe,2004,0
United Arab Emirates,Asia,2004,43
United Kingdom,Europe,2004,0
United States,Americas,2004,0
Uruguay,Americas,2004,0
Uzbekistan,Asia,2004,37
Venezuela,Americas,2004,41
Vietnam,Asia,2004,0
Yemen,Asia,2004,0
Zambia,Africa,2004,0
Afghanistan,Asia,2005,122
Algeria,Africa,2005,0
Angola,Africa,2005,0
Argentina,Americas,2005,10
Armenia,Europe,2005,0
Australia,Asia,2005,15
Austria,Europe,2005,0
Azerbaijan,Europe,2005,23
Bahrain,Asia,2005,0
Belgium,Europe,2005,0
Benin,Africa,2005,0
Bolivia,Americas,2005,0
Bosnia and Herzegovina,Europe,2005,0
Brazil,Americas,2005,0
Bulgaria,Europe,2005,0
Cambodia,Asia,2005,0
Cameroon,Africa,2005,0
Canada,Americas,2005,0
Cape Verde,Africa,2005,0
Central African Republic,Africa,2005,0
Chile,Americas,2005,0
China,Asia,2005,0
Colombia,Americas,2005,20
Comoros,Africa,2005,0
"Congo, Dem. Rep.",Africa,2005,48
"Congo, Rep.",Africa,2005,12
Costa Rica,Americas,2005,0
Cote d'Ivoire,Africa,2005,0
Croatia,Europe,2005,0
Cuba,Americas,2005,0
Denmark,Europe,2005,0
Dominica,Americas,2005,0
Dominican Republic,Americas,2005,0
Ecuador,Americas,2005,0
Egypt,Africa,2005,0
El Salvador,Americas,2005,0
Equatorial Guinea,Africa,2005,80
Ethiopia,Africa,2005,0
Fiji,Asia,2005,0
France,Europe,2005,0
Gabon,Africa,2005,0
Georgia,Europe,2005,0
Germany,Europe,2005,0
Greece,Europe,2005,121
Guatemala,Americas,2005,0
Haiti,Americas,2005,0
Honduras,Americas,2005,0
Hungary,Europe,2005,0
India,Asia,2005,0
Indonesia,Asia,2005,165
Iran,Asia,2005,116
Iraq,Asia,2005,0
Ireland,Europe,2005,0
Israel,Asia,2005,0
Italy,Europe,2005,16
Japan,Asia,2005,0
Jordan,Asia,2005,0
Kazakhstan,Asia,2005,0
Kenya,Africa,2005,0
Kyrgyz Republic,Asia,2005,0
Lao,Asia,2005,0
Libya,Africa,2005,0
Luxembourg,Europe,2005,0
"Macedonia, FYR",Europe,2005,0
Madagascar,Africa,2005,0
Malaysia,Asia,2005,0
Maldives,Asia,2005,0
Mali,Africa,2005,0
Mauritania,Africa,2005,0
Mauritius,Africa,2005,0
Mexico,Americas,2005,0
Mongolia,Asia,2005,0
Morocco,Africa,2005,0
Mozambique,Africa,2005,0
Myanmar,Asia,2005,0
Nepal,Asia,2005,0
Netherlands,Europe,2005,0
New Zealand,Asia,2005,0
Nicaragua,Americas,2005,0
Niger,Africa,2005,0
Nigeria,Africa,2005,224
North Korea,Asia,2005,0
Norway,Europe,2005,0
Pakistan,Asia,2005,0
Panama,Americas,2005,0
Papua New Guinea,Asia,2005,0
Paraguay,Americas,2005,0
Peru,Americas,2005,64
Philippines,Asia,2005,0
Poland,Europe,2005,0
Portugal,Europe,2005,0
Romania,Europe,2005,0
Russia,Europe,2005,44
Saudi Arabia,Asia,2005,0
Senegal,Africa,2005,0
Sierra Leone,Africa,2005,0
Somalia,Africa,2005,0
South Africa,Africa,2005,0
South Korea,Asia,2005,0
Spain,Europe,2005,0
Sri Lanka,Asia,2005,0
Sudan,Africa,2005,0
Suriname,Americas,2005,0
Sweden,Europe,2005,0
Switzerland,Europe,2005,0
Tajikistan,Asia,2005,0
Tanzania,Africa,2005,0
Thailand,Asia,2005,0
Tunisia,Africa,2005,0
Turkey,Europe,2005,0
Ukraine,Europe,2005,0
United Arab Emirates,Asia,2005,0
United Kingdom,Europe,2005,0
United States,Americas,2005,19
Uruguay,Americas,2005,0
Uzbekistan,Asia,2005,0
Venezuela,Americas,2005,152
Vietnam,Asia,2005,16
Yemen,Asia,2005,0
Zambia,Africa,2005,13
Afghanistan,Asia,2006,26
Algeria,Africa,2006,0
Angola,Africa,2006,18
Argentina,Americas,2006,0
Armenia,Europe,2006,0
Australia,Asia,2006,0
Austria,Europe,2006,0
Azerbaijan,Europe,2006,0
Bahrain,Asia,2006,0
Belgium,Europe,2006,0
Benin,Africa,2006,0
Bolivia,Americas,2006,0
Bosnia and Herzegovina,Europe,2006,0
Brazil,Americas,2006,174
Bulgaria,Europe,2006,0
Cambodia,Asia,2006,0
Cameroon,Africa,2006,0
Canada,Americas,2006,0
Cape Verde,Africa,2006,0
Central African Republic,Africa,2006,0
Chile,Americas,2006,0
China,Asia,2006,40
Colombia,Americas,2006,0
Comoros,Africa,2006,0
"Congo, Dem. Rep.",Africa,2006,17
"Congo, Rep.",Africa,2006,0
Costa Rica,Americas,2006,0
Cote d'Ivoire,Africa,2006,0
Croatia,Europe,2006,0
Cuba,Americas,2006,0
Denmark,Europe,2006,0
Dominica,Americas,2006,0
Dominican Republic,Americas,2006,0
Ecuador,Americas,2006,0
Egypt,Africa,2006,0
El Salvador,Americas,2006,0
Equatorial Guinea,Africa,2006,0
Ethiopia,Africa,2006,0
Fiji,Asia,2006,0
France,Europe,2006,0
Gabon,Africa,2006,0
Georgia,Europe,2006,0
Germany,Europe,2006,0
Greece,Europe,2006,0
Guatemala,Americas,2006,0
Haiti,Americas,2006,0
Honduras,Americas,2006,0
Hungary,Europe,2006,42
India,Asia,2006,0
Indonesia,Asia,2006,12
Iran,Asia,2006,78
Iraq,Asia,2006,12
Ireland,Europe,2006,0
Israel,Asia,2006,0
Italy,Europe,2006,0
Japan,Asia,2006,0
Jordan,Asia,2006,0
Kazakhstan,Asia,2006,0
Kenya,Africa,2006,14
Kyrgyz Republic,Asia,2006,0
Lao,Asia,2006,0
Libya,Africa,2006,0
Luxembourg,Europe,2006,0
"Macedonia, FYR",Europe,2006,0
Madagascar,Africa,2006,0
Malaysia,Asia,2006,0
Maldives,Asia,2006,0
Mali,Africa,2006,0
Mauritania,Africa,2006,0
Mauritius,Africa,2006,0
Mexico,Americas,2006,0
Mongolia,Asia,2006,0
Morocco,Africa,2006,0
Mozambique,Africa,2006,0
Myanmar,Asia,2006,0
Nepal,Asia,2006,24
Netherlands,Europe,2006,0
New Zealand,Asia,2006,0
Nicaragua,Americas,2006,0
Niger,Africa,2006,0
Nigeria,Africa,2006,111
North Korea,Asia,2006,0
Norway,Europe,2006,0
Pakistan,Asia,2006,45
Panama,Americas,2006,0
Papua New Guinea,Asia,2006,0
Paraguay,Americas,2006,0
Peru,Americas,2006,0
Philippines,Asia,2006,0
Poland,Europe,2006,0
Portugal,Europe,2006,0
Romania,Europe,2006,0
Russia,Europe,2006,256
Saudi Arabia,Asia,2006,0
Senegal,Africa,2006,0
Sierra Leone,Africa,2006,0
Somalia,Africa,2006,0
South Africa,Africa,2006,0
South Korea,Asia,2006,0
Spain,Europe,2006,0
Sri Lanka,Asia,2006,0
Sudan,Africa,2006,20
Suriname,Americas,2006,0
Sweden,Europe,2006,0
Switzerland,Europe,2006,0
Tajikistan,Asia,2006,0
Tanzania,Africa,2006,0
Thailand,Asia,2006,0
Tunisia,Africa,2006,0
Turkey,Europe,2006,0
Ukraine,Europe,2006,169
United Arab Emirates,Asia,2006,0
United Kingdom,Europe,2006,0
United States,Americas,2006,66
Uruguay,Americas,2006,0
Uzbekistan,Asia,2006,15
Venezuela,Americas,2006,0
Vietnam,Asia,2006,0
Yemen,Asia,2006,0
Zambia,Africa,2006,0
Afghanistan,Asia,2007,0
Algeria,Africa,2007,0
Angola,Africa,2007,0
Argentina,Americas,2007,0
Armenia,Europe,2007,0
Australia,Asia,2007,0
Austria,Europe,2007,0
Azerbaijan,Europe,2007,0
Bahrain,Asia,2007,0
Belgium,Europe,2007,0
Benin,Africa,2007,0
Bolivia,Americas,2007,0
Bosnia and Herzegovina,Europe,2007,0
Brazil,Americas,2007,199
Bulgaria,Europe,2007,0
Cambodia,Asia,2007,22
Cameroon,Africa,2007,0
Canada,Americas,2007,0
Cape Verde,Africa,2007,0
Central African Republic,Africa,2007,0
Chile,Americas,2007,0
China,Asia,2007,0
Colombia,Americas,2007,0
Comoros,Africa,2007,0
"Congo, Dem. Rep.",Africa,2007,63
"Congo, Rep.",Africa,2007,0
Costa Rica,Americas,2007,0
Cote d'Ivoire,Africa,2007,0
Croatia,Europe,2007,0
Cuba,Americas,2007,0
Denmark,Europe,2007,0
Dominica,Americas,2007,0
Dominican Republic,Americas,2007,0
Ecuador,Americas,2007,0
Egypt,Africa,2007,0
El Salvador,Americas,2007,0
Equatorial Guinea,Africa,2007,0
Ethiopia,Africa,2007,0
Fiji,Asia,2007,0
France,Europe,2007,0
Gabon,Africa,2007,0
Georgia,Europe,2007,0
Germany,Europe,2007,0
Greece,Europe,2007,0
Guatemala,Americas,2007,0
Haiti,Americas,2007,0
Honduras,Americas,2007,0
Hungary,Europe,2007,0
India,Asia,2007,0
Indonesia,Asia,2007,124
Iran,Asia,2007,0
Iraq,Asia,2007,46
Ireland,Europe,2007,0
Israel,Asia,2007,0
Italy,Europe,2007,0
Japan,Asia,2007,0
Jordan,Asia,2007,0
Kazakhstan,Asia,2007,0
Kenya,Africa,2007,0
Kyrgyz Republic,Asia,2007,0
Lao,Asia,2007,0
Libya,Africa,2007,0
Luxembourg,Europe,2007,0
"Macedonia, FYR",Europe,2007,0
Madagascar,Africa,2007,0
Malaysia,Asia,2007,0
Maldives,Asia,2007,0
Mali,Africa,2007,0
Mauritania,Africa,2007,0
Mauritius,Africa,2007,0
Mexico,Americas,2007,0
Mongolia,Asia,2007,14
Morocco,Africa,2007,0
Mozambique,Africa,2007,0
Myanmar,Asia,2007,0
Nepal,Asia,2007,0
Netherlands,Europe,2007,0
New Zealand,Asia,2007,0
Nicaragua,Americas,2007,0
Niger,Africa,2007,0
Nigeria,Africa,2007,0
North Korea,Asia,2007,0
Norway,Europe,2007,0
Pakistan,Asia,2007,0
Panama,Americas,2007,0
Papua New Guinea,Asia,2007,0
Paraguay,Americas,2007,0
Peru,Americas,2007,0
Philippines,Asia,2007,0
Poland,Europe,2007,0
Portugal,Europe,2007,0
Romania,Europe,2007,0
Russia,Europe,2007,0
Saudi Arabia,Asia,2007,0
Senegal,Africa,2007,0
Sierra Leone,Africa,2007,22
Somalia,Africa,2007,0
South Africa,Africa,2007,0
South Korea,Asia,2007,0
Spain,Europe,2007,0
Sri Lanka,Asia,2007,0
Sudan,Africa,2007,0
Suriname,Americas,2007,0
Sweden,Europe,2007,0
Switzerland,Europe,2007,0
Tajikistan,Asia,2007,0
Tanzania,Africa,2007,0
Thailand,Asia,2007,90
Tunisia,Africa,2007,0
Turkey,Europe,2007,57
Ukraine,Europe,2007,0
United Arab Emirates,Asia,2007,0
United Kingdom,Europe,2007,0
United States,Americas,2007,10
Uruguay,Americas,2007,0
Uzbekistan,Asia,2007,0
Venezuela,Americas,2007,0
Vietnam,Asia,2007,0
Yemen,Asia,2007,0
Zambia,Africa,2007,0
Afghanistan,Asia,2008,0
Algeria,Africa,2008,0
Angola,Africa,2008,25
Argentina,Americas,2008,0
Armenia,Europe,2008,0
Australia,Asia,2008,0
Austria,Europe,2008,0
Azerbaijan,Europe,2008,0
Bahrain,Asia,2008,0
Belgium,Europe,2008,0
Benin,Africa,2008,0
Bolivia,Americas,2008,0
Bosnia and Herzegovina,Europe,2008,11
Brazil,Americas,2008,0
Bulgaria,Europe,2008,0
Cambodia,Asia,2008,0
Cameroon,Africa,2008,0
Canada,Americas,2008,0
Cape Verde,Africa,2008,0
Central African Republic,Africa,2008,0
Chile,Americas,2008,10
China,Asia,2008,0
Colombia,Americas,2008,0
Comoros,Africa,2008,0
"Congo, Dem. Rep.",Africa,2008,53
"Congo, Rep.",Africa,2008,0
Costa Rica,Americas,2008,0
Cote d'Ivoire,Africa,2008,0
Croatia,Europe,2008,0
Cuba,Americas,2008,0
Denmark,Europe,2008,0
Dominica,Americas,2008,0
Dominican Republic,Americas,2008,0
Ecuador,Americas,2008,0
Egypt,Africa,2008,0
El Salvador,Americas,2008,0
Equatorial Guinea,Africa,2008,13
Ethiopia,Africa,2008,0
Fiji,Asia,2008,0
France,Europe,2008,0
Gabon,Africa,2008,0
Georgia,Europe,2008,0
Germany,Europe,2008,0
Greece,Europe,2008,0
Guatemala,Americas,2008,0
Haiti,Americas,2008,0
Honduras,Americas,2008,0
Hungary,Europe,2008,0
India,Asia,2008,0
Indonesia,Asia,2008,0
Iran,Asia,2008,0
Iraq,Asia,2008,0
Ireland,Europe,2008,0
Israel,Asia,2008,0
Italy,Europe,2008,0
Japan,Asia,2008,0
Jordan,Asia,2008,0
Kazakhstan,Asia,2008,0
Kenya,Africa,2008,0
Kyrgyz Republic,Asia,2008,65
Lao,Asia,2008,0
Libya,Africa,2008,0
Luxembourg,Europe,2008,0
"Macedonia, FYR",Europe,2008,0
Madagascar,Africa,2008,0
Malaysia,Asia,2008,0
Maldives,Asia,2008,0
Mali,Africa,2008,0
Mauritania,Africa,2008,0
Mauritius,Africa,2008,0
Mexico,Americas,2008,26
Mongolia,Asia,2008,0
Morocco,Africa,2008,0
Mozambique,Africa,2008,0
Myanmar,Asia,2008,0
Nepal,Asia,2008,30
Netherlands,Europe,2008,0
New Zealand,Asia,2008,0
Nicaragua,Americas,2008,0
Niger,Africa,2008,0
Nigeria,Africa,2008,0
North Korea,Asia,2008,0
Norway,Europe,2008,0
Pakistan,Asia,2008,0
Panama,Americas,2008,11
Papua New Guinea,Asia,2008,0
Paraguay,Americas,2008,0
Peru,Americas,2008,10
Philippines,Asia,2008,0
Poland,Europe,2008,20
Portugal,Europe,2008,0
Romania,Europe,2008,0
Russia,Europe,2008,88
Saudi Arabia,Asia,2008,0
Senegal,Africa,2008,0
Sierra Leone,Africa,2008,0
Somalia,Africa,2008,0
South Africa,Africa,2008,0
South Korea,Asia,2008,0
Spain,Europe,2008,154
Sri Lanka,Asia,2008,0
Sudan,Africa,2008,54
Suriname,Americas,2008,20
Sweden,Europe,2008,0
Switzerland,Europe,2008,0
Tajikistan,Asia,2008,0
Tanzania,Africa,2008,0
Thailand,Asia,2008,10
Tunisia,Africa,2008,0
Turkey,Europe,2008,0
Ukraine,Europe,2008,32
United Arab Emirates,Asia,2008,0
United Kingdom,Europe,2008,0
United States,Americas,2008,10
Uruguay,Americas,2008,0
Uzbekistan,Asia,2008,0
Venezuela,Americas,2008,60
Vietnam,Asia,2008,0
Yemen,Asia,2008,0
Zambia,Africa,2008,0
